Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Chile,Country_China,Country_Colombia,Country_Croatia,Country_Czechia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mali,Country_Mexico,Country_Morocco,Country_N.Ireland,Country_Netherlands,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_nan
Mikkel Pettersen,27,74,Resolute,3427,0.825,2036-12-31,1800.0,0.9,Norway (Premier Division),Norwegian Premier Division,2034-08-12,1.4,6,15,17,14,13,13,10,9,9,13,13,11,10,15,12,16,14,12,13,12,13,11,6,5,5,8,12,6,8,13,3,13,5,8,4,5,,7.03,20,Not set,- - -,20,0,Norway,726.0,26.600273785078713,0.3997262149212868,4.0,487.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Patricio Guerrero,26,68,Resilient,3425,3.35,2038-11-30,7750.0,1.1,Sweden (Premier Division),Swedish Premier Division,2034-09-16,0.925,14,13,15,9,14,16,5,15,10,13,12,9,9,17,15,14,6,12,14,10,17,14,2,7,5,13,10,7,6,12,1,12,12,9,1,9,,-,-,Not set,- - -,0,0,Sweden,1425.0,25.696098562628336,0.30390143737166325,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Harrison Murray-Campbell,28,73,Fairly Professional,3419,3.875,2035-06-30,15000.0,1.2,England (Sky Bet Championship),Sky Bet Championship,2032-07-13,2.1,12,16,14,13,15,11,7,15,9,13,13,13,14,8,13,13,13,14,13,12,15,15,3,9,9,13,12,6,6,13,1,13,13,12,3,7,Wnt,6.91,21,Not set,- - -,21,0,England,176.0,25.519507186858316,2.4804928131416837,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carlos Eduardo,26,70,Balanced,3402,14.75,2037-12-31,28000.0,12.5,Brazil (First Division),Brazilian National First Division,2034-03-07,11.0,8,13,14,10,15,16,12,8,11,14,16,11,13,13,17,14,5,15,13,13,12,15,6,9,5,12,8,7,4,13,4,14,13,8,6,11,,-,-,Not set,- - -,0,0,Brazil,1091.0,25.16769336071184,0.8323066392881588,3.0,493.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David Silva,32,67,Determined,3388,1.55,2035-12-31,2100.0,0.625,Argentina (Second Division),Argentine Second Division,2034-01-04,0.625,5,16,10,11,15,13,6,6,8,11,11,11,11,20,16,12,7,15,10,3,8,14,4,11,7,14,10,2,3,9,2,13,11,12,3,11,,-,-,Not set,- - -,0,0,Argentina,360.0,30.99794661190965,1.002053388090349,4.0,439.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kiani Inge,27,69,Fairly Determined,3387,9.3,2037-06-30,10000.0,5.25,Spain (Second Division),Spanish Second Division,2034-08-18,9.0,14,11,9,10,13,15,13,14,10,11,9,9,13,15,16,11,7,12,12,10,13,15,6,12,9,12,8,8,8,10,7,12,12,11,3,12,,7.01,5 (4),Not set,- - -,9,0,Spain,907.0,26.616700889801507,0.38329911019849416,4.0,447.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Leonardo Cabrera,24,70,Fairly Determined,3386,2.05,2038-06-30,4900.0,2.3,Portugal (Premier League),Portuguese Premier League,2034-07-11,1.9,11,10,14,12,10,13,13,9,11,7,7,10,11,15,17,13,3,14,14,11,13,13,4,13,12,10,5,6,2,5,3,4,13,10,3,12,,6.82,18 (1),Not set,- - -,19,0,Portugal,1272.0,23.512662559890487,0.487337440109514,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Álvaro Navarro,20,71,Resolute,3385,5.1,2038-12-31,10750.0,5.75,Brazil (First Division),Brazilian National First Division,2034-09-02,4.3,8,14,17,10,14,15,8,15,10,12,9,11,11,15,13,11,12,12,16,12,10,14,7,11,4,8,9,6,9,13,4,13,12,10,5,12,,-,-,Not set,- - -,0,0,Brazil,1456.0,19.65776865160849,0.34223134839151265,4.0,493.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lee Ross,26,73,Resolute,3384,5.45,2036-06-30,19250.0,4.1,England (Sky Bet Championship),Sky Bet Championship,2034-01-24,4.1,7,13,16,11,14,14,8,9,8,12,18,12,15,15,13,12,15,12,15,14,14,12,4,9,5,10,10,9,7,13,7,14,12,11,4,9,Wnt,6.77,25,Not set,- - -,25,0,England,542.0,25.052703627652292,0.947296372347707,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gabriele D'Avino,20,72,Perfectionist,3381,17.0,2038-06-30,44000.0,15.0,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-01-12,9.0,12,12,14,11,13,15,8,10,12,13,10,12,11,14,13,12,14,13,15,13,15,14,4,9,7,11,9,7,9,12,2,12,15,12,4,11,Wnt,6.80,7 (1),Not set,- - -,8,0,France,1272.0,19.019849418206707,0.9801505817932923,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emeric Minaud,21,73,Resolute,3371,7.0,2039-06-30,20000.0,7.25,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-09-01,1.4,9,12,10,10,13,14,10,10,11,14,12,12,16,15,12,14,12,12,17,11,16,15,8,10,6,12,8,8,9,11,9,12,10,10,10,12,,6.78,2 (3),Not set,- - -,5,0,France,1637.0,20.655030800821354,0.34496919917864477,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fillip Jenssen Riise,27,70,Fairly Professional,3369,0.7150000000000001,2036-06-30,5500.0,0.375,Belgium (Jupiler Pro League),Jupiler Pro League,2034-07-29,1.5,6,12,10,11,10,12,12,4,10,13,10,9,11,14,17,13,8,13,14,9,14,14,3,10,7,14,5,6,3,7,1,8,12,11,7,11,,6.80,4 (1),Not set,- - -,5,0,Belgium,542.0,26.561943874058862,0.4380561259411362,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Diego Cheuquepal,28,75,Fairly Determined,3364,0.6050000000000001,2036-11-30,12000.0,,Sweden (Premier Division),Swedish Premier Division,2034-01-21,2.1,9,13,9,5,16,14,6,10,5,15,8,9,9,16,13,11,15,15,10,12,16,15,1,4,3,5,15,5,4,13,1,13,8,8,1,1,,-,-,Not set,- - -,0,0,Sweden,695.0,27.044490075290895,0.9555099247091033,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Alessandro Di Pardo,35,73,Balanced,3363,0.004,2035-06-30,3600.0,,Spain (Spanish Federation 1A),Spanish Federation First Division A,2033-07-10,4.4,10,11,10,12,10,12,11,10,11,12,12,11,12,12,7,8,12,7,9,8,12,7,5,7,6,11,10,7,5,10,7,12,11,12,11,11,Ret,7.70,1,Not set,- - -,1,0,Spain,176.0,33.510609171800134,1.4893908281998631,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anthony Mannings,25,71,Balanced,3363,9.75,2037-06-30,23000.0,7.5,England (Sky Bet Championship),Sky Bet Championship,2034-08-03,11.5,12,13,13,10,12,13,12,11,12,13,15,9,16,12,13,16,12,14,15,13,13,15,6,9,5,11,8,8,3,14,4,13,14,10,3,10,,6.78,21 (4),Not set,- - -,25,0,England,907.0,24.575633127994525,0.4243668720054757,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ben Engdahl,31,70,Fairly Professional,3362,,2036-11-30,1600.0,,Sweden (Premier Division),Swedish Premier Division,2034-11-24,3.7,8,13,12,12,12,11,10,9,12,14,11,12,10,14,13,10,5,13,12,9,14,14,5,10,6,12,7,10,5,12,4,11,11,12,4,10,,-,-,Not set,- - -,0,0,Sweden,695.0,30.88501026694045,0.11498973305954825,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
James Furlong,32,70,Driven,3361,0.012,2035-06-30,15250.0,0.082,England (Sky Bet Championship),Sky Bet Championship,2032-09-07,0.825,13,13,15,13,12,12,7,6,14,12,12,11,14,18,15,11,8,11,12,10,13,13,9,10,8,12,9,7,9,12,10,11,14,13,8,13,Wnt,6.70,1,Listed,- - -,1,1,England,176.0,29.672826830937716,2.327173169062286,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Elijah Dijkstra,28,69,Fairly Determined,3360,19.75,2036-06-30,31500.0,7.0,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-08-13,10.25,12,12,11,9,13,13,10,12,7,11,12,12,14,15,14,15,9,15,12,10,15,14,6,6,4,12,11,6,8,14,2,15,12,11,5,10,,6.86,14,Not set,- - -,14,0,France,542.0,26.60369609856263,1.3963039014373717,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alexi Tomine,24,68,Resolute,3359,7.199999999999999,2039-06-30,10250.0,0.875,Belgium (Jupiler Pro League),Jupiler Pro League,2033-07-10,0.775,11,13,10,8,13,15,7,7,10,13,11,12,13,17,16,13,5,13,14,12,16,14,4,10,3,14,9,3,8,11,1,12,14,12,5,12,Wnt,7.02,11 (6),Not set,- - -,17,0,Belgium,1637.0,22.510609171800137,1.4893908281998631,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Riquelme,32,68,Fairly Determined,3358,1.125,2035-12-31,10000.0,0.575,China (Super League),Chinese Super League,2033-01-12,0.575,10,13,9,11,12,12,14,10,11,10,11,12,11,15,11,8,7,10,9,7,13,10,9,12,9,13,9,10,8,10,8,7,13,12,8,10,,6.81,23,Not set,- - -,23,0,China,360.0,30.02053388090349,1.9794661190965093,4.0,460.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicolás Guzmán,24,74,Fairly Determined,3345,3.95,2038-06-30,12500.0,3.1,Italy (Serie A),Italian Serie A,2033-09-01,2.5,9,12,13,11,13,15,10,14,9,14,13,10,10,15,13,15,14,14,13,13,17,11,4,6,4,9,10,6,1,13,7,14,11,7,2,8,nEU,6.80,16,Not set,- - -,16,0,Italy,1272.0,22.65571526351814,1.3442847364818618,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rob Bos,25,73,Resolute,3345,3.2,2038-06-30,4500.0,2.1,Netherlands (Eredivisie),Eredivisie,2034-06-10,2.1,16,14,11,11,15,12,4,9,10,13,11,9,13,15,13,13,14,13,14,13,14,14,4,7,6,9,12,6,5,13,6,14,13,8,4,6,,6.77,21,Not set,- - -,21,0,Netherlands,1272.0,24.42778918548939,0.5722108145106092,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mateus Santos,30,67,Fairly Determined,3344,0.0,,,,Brazil,-,,0.975,10,12,9,10,11,16,9,9,11,12,10,10,10,15,14,13,3,13,11,8,14,15,4,8,5,14,9,7,6,10,2,13,11,10,5,13,Wnt,-,-,Not set,- - -,0,0,Brazil,,,,4.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marc Jurado,30,70,Fairly Determined,3342,0.77,2036-06-30,3700.0,0.825,Spain (Second Division),Spanish Second Division,2034-08-24,2.3,14,11,9,11,11,12,9,9,12,11,11,9,13,17,13,12,8,14,13,10,15,15,5,10,7,13,9,5,3,11,1,12,11,12,4,11,,6.85,4 (3),Not set,- - -,7,0,Spain,542.0,29.633127994524298,0.3668720054757016,4.0,447.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Manuel Faßold,24,75,Fairly Determined,3341,2.27,2038-06-30,21000.0,1.5,Germany (Bundesliga 2),Bundesliga 2,2034-01-08,3.1,6,13,8,9,15,14,10,14,9,13,11,10,10,15,14,16,15,15,14,12,8,14,5,4,6,9,10,6,12,13,7,11,11,9,4,9,Wnt,6.60,6 (4),Not set,- - -,10,0,Germany,1272.0,23.00889801505818,0.9911019849418207,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yeferson Moreno,30,77,Fairly Loyal,3339,1.5,2035-12-31,9000.0,1.1,Norway (Premier Division),Norwegian Premier Division,2033-01-24,1.2,12,13,10,9,13,13,11,6,7,10,9,10,10,9,13,12,16,14,13,12,14,15,7,10,5,15,9,6,13,12,5,11,12,11,1,11,,6.53,4,Not set,- - -,4,0,Norway,360.0,28.053388090349078,1.946611909650924,3.0,487.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yesith Mancera,25,72,Fairly Determined,3334,3.2,2037-12-31,9500.0,0.525,Argentina (Premier Division),Argentine Premier Division,2034-12-22,0.525,8,8,7,6,10,14,12,13,10,8,10,7,15,15,14,16,14,17,16,12,17,16,3,6,1,10,5,4,7,10,1,12,11,8,4,7,,-,-,Not set,- - -,0,0,Argentina,1091.0,24.96167008898015,0.038329911019849415,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jorge Alguacil,22,72,Light-Hearted,3321,6.3,2039-06-30,25000.0,2.4,Spain (First Division),Spanish First Division,2034-07-30,2.2,15,14,17,13,10,12,6,16,16,12,11,10,13,12,19,17,12,15,14,11,14,14,5,12,5,14,12,6,7,10,4,12,12,13,4,13,Loa,6.74,16,Not set,- - -,16,0,Spain,1637.0,21.564681724845997,0.4353182751540041,3.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Federico Zuccaro,22,72,Spirited,3321,3.8249999999999997,2038-06-30,16500.0,2.7,Italy (Serie B),Italian Serie B,2034-07-23,2.4,11,11,9,8,13,13,8,9,8,16,9,10,10,5,14,16,14,13,14,14,16,12,5,8,2,11,12,7,11,12,1,10,14,10,1,10,,6.91,21,Not set,- - -,21,0,Italy,1272.0,21.54551676933607,0.4544832306639288,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
James Marshall,27,72,Fairly Determined,3318,6.0,2036-06-30,12500.0,1.2,England (Sky Bet Championship),Sky Bet Championship,2034-07-10,3.4,9,12,13,9,12,14,10,4,9,9,12,8,11,17,15,14,13,15,16,12,13,14,9,9,3,10,8,5,11,12,6,12,14,9,4,11,,6.91,28,Not set,- - -,28,0,England,542.0,26.509924709103355,0.49007529089664614,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Heleno,25,75,Driven,3318,3.6,2037-12-31,5500.0,1.5,Brazil (Second Division),Brazilian National Second Division,2034-06-26,3.5,12,14,13,8,16,12,8,5,8,12,12,11,12,18,13,14,19,13,15,14,14,12,4,7,4,10,4,8,8,12,5,13,14,9,3,6,,-,-,Not set,- - -,0,0,Brazil,1091.0,24.471594798083505,0.5284052019164955,4.0,446.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Egoitz Muñoz,29,70,Resolute,3316,7.4,2037-06-30,17250.0,3.9,Spain (First Division),Spanish First Division,2034-08-12,3.2,11,13,11,11,19,17,8,10,8,12,8,12,10,15,11,13,7,14,12,12,12,15,7,5,6,8,7,5,8,13,3,13,8,9,1,13,,6.67,1 (5),Not set,- - -,6,0,Spain,907.0,28.600273785078713,0.3997262149212868,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Keigo Kikuchi,26,72,Balanced,3314,2.65,2037-06-30,4200.0,0.7,Qatar (Stars League),Qatar Stars League,2034-09-01,0.7,11,12,8,8,10,14,12,6,12,9,10,11,13,13,18,14,10,14,15,14,16,15,1,11,5,12,6,7,13,10,1,11,8,9,1,11,,7.10,20,Not set,- - -,20,0,Qatar,907.0,25.655030800821354,0.34496919917864477,3.0,472.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iwan Davies,26,66,Fairly Professional,3314,5.05,2036-06-30,10250.0,3.4,England (Sky Bet Championship),Sky Bet Championship,2033-01-31,2.7,8,12,16,10,15,13,12,15,7,13,11,11,14,11,16,16,3,15,13,8,13,13,4,8,4,11,7,5,6,12,3,14,13,13,4,9,Wnt,6.80,22 (2),Not set,- - -,24,0,England,542.0,24.072553045859,1.9274469541409993,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carlos López,26,76,Realist,3312,0.8250000000000001,2035-06-30,12750.0,1.1,Portugal (Premier League),Portuguese Premier League,2031-07-04,0.975,5,13,11,8,14,14,7,5,9,13,13,11,12,16,13,16,15,11,14,12,16,12,3,7,5,9,10,5,3,13,1,12,12,10,3,10,,6.79,15,Not set,- - -,15,0,Portugal,176.0,22.49281314168378,3.5071868583162216,2.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rhuan,34,70,Balanced,3311,0.37,2036-06-30,2000.0,0.55,Australia (A-League),Isuzu UTE A-League,2034-09-29,2.1,14,13,12,12,14,12,12,9,12,11,12,11,13,13,9,8,8,9,9,8,14,10,7,9,9,12,6,10,7,12,5,13,12,12,3,10,Ret,6.11,12 (1),Not set,- - -,13,0,Australia,542.0,33.73169062286105,0.2683093771389459,3.0,434.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mark Hammond,23,70,Realist,3310,3.3375,2038-06-30,2800.0,0.875,Netherlands (Eredivisie),Eredivisie,2034-01-30,0.675,12,12,19,9,14,13,8,8,11,12,12,8,12,16,13,11,10,12,17,11,16,14,4,8,2,8,7,4,9,11,1,12,11,8,3,9,Wnt,6.70,18,Not set,- - -,18,0,Netherlands,1272.0,22.069130732375086,0.9308692676249144,2.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Charlie Fray,23,69,Fairly Determined,3303,2.0,2035-06-30,23500.0,2.1,England (Sky Bet Championship),Sky Bet Championship,2030-06-25,1.5,8,12,11,10,11,14,13,15,11,10,14,11,11,17,17,16,7,13,17,11,13,16,6,11,5,12,8,5,8,8,1,12,12,10,4,12,Wnt,6.75,20,Not set,- - -,20,0,England,176.0,18.468856947296374,4.531143052703627,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jonas Hödl,25,69,Spirited,3299,2.0999999999999996,2037-06-30,8250.0,0.3,Germany (Bundesliga 2),Bundesliga 2,2034-08-01,2.0,7,11,9,10,11,13,9,11,9,9,12,9,16,15,16,15,3,13,14,10,13,14,6,10,3,11,8,5,4,10,9,12,15,9,5,13,Inj,6.76,17,Not set,- - -,17,0,Germany,907.0,24.57015742642026,0.42984257357973993,4.0,464.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomás Silva,31,69,Balanced,3298,0.06,2036-12-31,4300.0,,Argentina (Premier Division),Argentine Premier Division,2034-07-03,0.7,5,14,11,10,11,15,7,8,10,12,10,9,10,6,11,10,9,13,9,8,12,14,4,8,5,15,9,2,6,12,2,12,10,7,3,12,Lst,-,-,Listed,- - -,0,1,Argentina,726.0,30.49075975359343,0.5092402464065708,3.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luís Mota,22,69,Fairly Determined,3287,1.4825,2038-06-30,25000.0,0.475,Spain (First Division),Spanish First Division,2033-09-25,0.875,8,11,8,8,9,14,11,4,11,10,14,10,11,15,14,14,8,14,16,12,14,14,4,9,7,12,8,9,8,9,4,11,13,8,3,11,,6.50,3 (7),Not set,- - -,10,0,Spain,1272.0,20.72142368240931,1.2785763175906912,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Massimo Parisi,26,75,Perfectionist,3287,1.585,2036-06-30,9000.0,,Italy (Serie B),Italian Serie B,2034-07-01,0.75,12,12,18,7,13,13,10,4,8,12,11,10,11,16,13,14,17,14,16,12,15,15,4,11,3,10,6,7,5,11,1,11,9,10,1,12,Inj,7.35,20,Not set,- - -,20,0,Italy,542.0,25.485284052019164,0.5147159479808351,4.0,462.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Román Gómez,30,71,Fairly Determined,3281,1.1,2036-12-31,3900.0,0.5,Argentina (Premier Division),Argentine Premier Division,2034-04-03,0.5,11,12,11,10,15,15,6,9,7,8,13,10,13,16,14,9,10,12,12,8,9,15,5,5,1,10,9,3,3,12,1,12,10,12,1,9,,-,-,Not set,- - -,0,0,Argentina,726.0,29.241615331964407,0.758384668035592,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dario Lorenzi,22,71,Resilient,3278,2.525,2039-06-30,12750.0,1.1,Netherlands (Eredivisie),Eredivisie,2034-07-01,1.3,13,12,11,12,12,12,10,17,13,10,14,11,14,15,16,15,10,15,15,13,14,18,5,11,3,10,9,9,10,9,1,11,12,11,8,9,,6.96,17,Not set,- - -,17,0,Netherlands,1637.0,21.485284052019164,0.5147159479808351,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Matteo Escouflaire,29,69,Balanced,3277,11.5,2037-06-30,18000.0,4.2,Belgium (Jupiler Pro League),Jupiler Pro League,2034-10-01,3.6,12,15,9,11,15,14,8,12,10,13,11,12,12,9,14,13,9,14,16,12,15,14,4,9,7,15,9,6,12,13,2,14,10,12,3,13,,6.88,14 (3),Not set,- - -,17,0,Belgium,907.0,28.737166324435318,0.26283367556468173,3.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
