Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Cape Verde,Country_Chile,Country_China,Country_Colombia,Country_Costa Rica,Country_Croatia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_Eq. Guinea,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Iran,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Paraguay,Country_Poland,Country_Portugal,Country_Qatar,Country_Romania,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Slovenia,Country_South Africa,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_Venezuela,Country_nan
Ryan Stewart,26,70,Model Citizen,2956,2.05,2036-06-30,4800.0,0.65,England (Sky Bet League One),Sky Bet League One,2034-05-22,0.5,11,11,9,9,6,6,14,11,14,5,7,9,12,15,15,13,4,15,13,11,16,15,7,15,12,14,5,4,2,3,4,1,14,8,8,13,,7.00,4 (22),Not set,- - -,26,0,England,542.0,25.37577002053388,0.6242299794661191,0.0,433.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Caio,30,68,Fairly Determined,2956,0.385,2036-12-31,2100.0,0.225,Brazil (Second Division),Brazilian National Second Division,2034-03-07,1.4,7,11,12,10,9,10,13,10,13,5,9,10,11,15,13,10,7,13,11,8,13,13,10,12,12,13,7,8,9,7,9,4,12,10,4,11,,-,-,Not set,- - -,0,0,Brazil,726.0,29.16769336071184,0.8323066392881588,4.0,446.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Adam Davey,26,74,Resolute,2954,0.7150000000000001,2035-06-30,1300.0,,England (Sky Bet League Two),Sky Bet League Two,2034-07-06,3.2,13,9,7,5,4,11,14,12,9,4,9,7,12,16,15,12,11,11,14,11,10,14,5,13,6,9,3,8,3,3,5,5,13,8,1,10,,6.79,3 (11),Not set,- - -,14,0,England,176.0,25.498973305954827,0.5010266940451745,4.0,373.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hugo Valenti,24,76,Mercenary,2950,0.325,2036-12-31,2800.0,1.5,Argentina (Premier Division),Argentine Premier Division,2032-07-31,1.2,12,12,8,9,5,11,17,6,12,6,4,9,9,15,14,14,15,13,14,10,17,13,8,12,12,15,8,8,2,6,10,3,11,11,4,15,Wnt,-,-,Listed,- - -,0,1,Argentina,726.0,21.568788501026695,2.431211498973306,2.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Levi Corne,25,68,Ambitious,2949,0.77,2036-06-30,5750.0,1.7,England (Sky Bet Championship),Sky Bet Championship,2032-07-27,1.4,8,13,10,15,5,14,13,5,14,8,13,13,10,15,13,13,3,14,14,13,16,12,8,13,11,13,7,7,4,4,8,5,12,10,9,9,Inj,6.73,1 (15),Not set,- - -,16,0,England,542.0,22.557837097878167,2.4421629021218343,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Leandro Espejo,33,68,Balanced,2949,1.625,2036-06-30,2900.0,1.1,Australia (A-League),Isuzu UTE A-League,2034-06-30,1.1,8,16,11,12,12,11,14,10,14,12,8,11,9,3,12,10,5,11,9,5,10,12,13,12,11,12,7,12,3,6,8,4,13,9,9,10,,6.60,5 (1),Not set,- - -,6,0,Australia,542.0,32.48254620123203,0.5174537987679672,3.0,434.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ramiro Silva,30,72,Fairly Determined,2937,2.2399999999999998,2036-12-31,3100.0,1.2,Argentina (Second Division),Argentine Second Division,2034-08-15,1.4,13,10,9,11,6,10,14,8,13,8,8,8,10,15,14,12,12,12,13,9,13,13,9,12,14,14,9,8,6,5,5,7,14,12,5,14,,-,-,Not set,- - -,0,0,Argentina,726.0,29.60848733744011,0.3915126625598905,4.0,439.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lorenzo Trovato,22,69,Perfectionist,2926,0.6599999999999999,2039-06-30,10000.0,0.625,Italy (Serie A),Italian Serie A,2034-08-03,0.5,3,10,8,7,5,9,13,13,8,4,11,8,14,15,17,14,2,14,14,11,11,13,5,12,6,9,6,6,2,3,2,3,13,9,4,12,Loa,6.67,0 (4),Not set,- - -,4,0,Italy,1637.0,21.575633127994525,0.4243668720054757,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pathé Mboup,31,69,Fairly Determined,2920,0.1025,2035-06-30,600.0,,Senegal (Senegalese Ligue 1),Senegalese Ligue 1,2033-11-09,0.6,12,9,8,10,4,9,13,11,8,5,10,10,9,17,11,9,6,10,8,7,8,9,10,9,8,12,7,8,4,5,9,4,13,12,4,11,Inj,6.71,22 (1),Not set,- - -,23,0,Senegal,176.0,29.84462696783025,1.1553730321697468,4.0,302.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomás Ojeda,22,67,Fairly Professional,2920,4.3,2038-12-31,1300.0,1.7,Argentina (Premier Division),Argentine Premier Division,2034-07-08,1.4,16,12,7,14,10,12,15,9,15,5,17,12,14,13,16,11,3,11,13,10,13,12,8,10,14,12,6,8,4,6,10,6,14,12,7,11,,-,-,Not set,- - -,0,0,Argentina,1456.0,21.50444900752909,0.49555099247091033,4.0,490.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lucca Claes,26,71,Unambitious,2915,0.385,2035-06-30,4700.0,0.6,Belgium (Jupiler Pro League),Jupiler Pro League,2032-04-05,0.525,9,10,9,12,7,10,12,10,12,3,8,6,12,5,17,11,12,14,12,7,12,14,5,13,7,13,6,5,1,1,3,1,11,8,4,11,,6.83,11 (5),Not set,- - -,16,0,Belgium,176.0,23.248459958932237,2.751540041067762,2.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Robert Peßolat,23,75,Resolute,2911,4.3,2036-06-30,17250.0,1.9,Belgium (Jupiler Pro League),Jupiler Pro League,2032-07-18,1.1,16,12,11,9,8,10,11,13,10,6,8,12,12,17,15,12,15,14,13,11,14,14,8,10,8,10,9,9,7,6,9,3,14,9,4,16,,6.66,0 (5),Not set,- - -,5,0,Belgium,542.0,20.533196440793976,2.4668035592060233,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thomas Blazquez,27,69,Resolute,2904,1.5275,2036-12-31,1800.0,0.775,Argentina (Second Division),Argentine Second Division,2034-02-01,0.85,10,11,5,6,6,13,12,5,8,5,6,10,8,15,18,12,2,15,11,11,12,15,4,14,9,12,8,7,3,1,2,2,8,12,2,13,,-,-,Not set,- - -,0,0,Argentina,726.0,26.07460643394935,0.9253935660506503,4.0,439.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paulos Abraham,32,70,Balanced,2896,,2036-11-30,1600.0,,Sweden (First Division Elite),Swedish First Division Elite,2034-11-20,3.5,11,10,9,10,10,10,14,6,12,6,8,10,9,13,12,9,7,13,10,8,11,12,5,12,9,13,6,7,4,5,10,4,13,10,12,9,,-,-,Not set,- - -,0,0,Sweden,695.0,31.874058863791923,0.12594113620807665,3.0,431.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Giacomo Ferronato,24,65,Fairly Determined,2895,1.2525,2037-06-30,9500.0,1.0,Belgium (Jupiler Pro League),Jupiler Pro League,2033-07-28,0.825,7,11,12,9,7,13,16,16,12,2,8,10,11,17,17,11,2,16,13,9,13,16,8,13,9,9,3,9,1,4,11,2,13,8,4,13,,7.07,2 (1),Not set,- - -,3,0,Belgium,907.0,22.559890485968516,1.4401095140314852,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Charlie Mallinson,26,69,Determined,2894,0.16499999999999998,2035-06-30,925.0,,England (Sky Bet League Two),Sky Bet League Two,2034-06-23,2.1,9,11,15,12,7,10,13,5,13,4,10,12,11,20,13,14,4,11,11,11,14,11,6,9,14,10,6,11,1,5,4,3,11,6,13,8,,6.91,4 (3),Not set,- - -,7,0,England,176.0,25.463381245722108,0.5366187542778919,4.0,373.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
João Martins,27,68,Resolute,2892,0.2475,2035-06-30,7000.0,0.9,France (Ligue 2 BKT),Ligue 2 BKT,2032-03-31,0.7,8,12,6,13,6,10,15,5,14,8,8,14,8,15,16,11,7,15,14,7,9,17,6,7,8,11,7,8,2,6,6,5,15,11,3,11,Wnt,7.20,15 (5),Not set,- - -,20,0,France,176.0,24.234770704996578,2.7652292950034223,4.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oscar Uddenäs,32,73,Fairly Sporting,2881,0.03,2035-11-30,1200.0,,Sweden (First Division Elite),Swedish First Division Elite,2032-11-20,1.3,8,9,8,9,9,10,7,8,11,4,10,8,10,14,13,8,12,11,9,10,10,11,4,10,8,11,8,8,6,6,4,4,11,9,8,10,Wnt,-,-,Listed,- - -,0,1,Sweden,329.0,29.87542778918549,2.1245722108145104,3.0,431.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Jorge Macías,24,69,Spirited,2872,0.045,2035-06-30,9250.0,0.65,Portugal (Premier League),Portuguese Premier League,2031-07-14,0.575,9,11,6,12,5,9,14,8,11,3,7,7,13,17,14,13,7,13,16,9,14,15,6,12,10,10,4,5,3,5,10,3,13,9,7,13,Wnt,-,0 (1),Listed,- - -,1,1,Portugal,176.0,20.520191649555098,3.479808350444901,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Samuel Burakowsky,32,72,Fairly Professional,2860,,2036-11-30,2600.0,0.55,Sweden (Premier Division),Swedish Premier Division,2033-12-29,0.625,11,12,10,12,11,12,12,8,12,10,12,11,13,14,13,10,13,13,12,12,12,13,8,11,12,13,7,7,5,6,6,7,12,11,9,10,,-,-,Not set,- - -,0,0,Sweden,695.0,30.98151950718686,1.0184804928131417,4.0,484.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Ray Roberts,25,67,Driven,2833,0.55,2036-06-30,7250.0,3.4,England (Sky Bet League One),Sky Bet League One,2033-07-07,2.7,11,11,7,11,6,12,12,7,10,7,10,10,9,19,18,13,6,14,13,10,18,12,8,12,6,13,9,8,1,4,9,3,16,12,3,15,,6.78,21 (7),Not set,- - -,28,0,England,542.0,23.50239561943874,1.4976043805612593,4.0,433.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kai Martin,27,67,Fairly Professional,2830,0.95,2036-06-30,6750.0,0.675,England (Sky Bet Championship),Sky Bet Championship,2033-01-13,0.55,8,10,3,13,5,10,14,12,12,6,10,7,12,13,15,11,2,15,12,11,17,15,4,13,7,15,6,7,4,6,2,5,15,9,1,13,Wnt,6.65,0 (13),Listed,- - -,13,1,England,542.0,25.023271731690624,1.9767282683093772,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joaquim Correia,26,70,Resolute,2826,0.018,2035-06-30,800.0,0.775,Portugal (Premier League),Portuguese Premier League,2032-03-29,0.6,12,9,9,11,7,11,11,7,12,7,6,11,11,17,16,11,3,15,10,10,12,15,5,13,11,9,7,11,3,4,4,4,10,10,4,13,Wnt,6.75,3 (15),Listed,- - -,18,1,Portugal,176.0,23.229295003422315,2.7707049965776864,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Josep Moya,22,69,Fairly Determined,2825,1.5,2037-06-30,9250.0,0.675,England (Sky Bet Championship),Sky Bet Championship,2034-01-31,0.55,7,10,10,13,7,12,14,8,13,5,8,13,12,15,13,14,8,14,14,13,12,13,7,13,16,13,8,9,1,5,6,3,14,13,6,10,ESC,6.75,0 (7),Not set,- - -,7,0,England,907.0,21.071868583162217,0.9281314168377823,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shane Stroo-Weistra,21,68,Resolute,2822,18.5,2038-06-30,27000.0,15.5,England (Sky Bet Championship),Sky Bet Championship,2034-01-21,11.5,8,13,9,9,9,11,14,15,13,5,8,10,9,15,17,13,4,15,15,12,14,12,12,15,13,11,6,9,8,4,8,5,14,12,3,16,Inj,7.02,21,Not set,- - -,21,0,England,1272.0,20.044490075290895,0.9555099247091033,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jesse James,24,70,Fairly Ambitious,2811,0.85,2037-06-30,33000.0,2.7,England (Sky Bet Championship),Sky Bet Championship,2032-09-29,2.1,8,10,7,11,8,10,14,11,12,5,7,9,11,10,17,11,7,14,14,10,12,14,7,14,11,11,13,8,4,4,9,2,14,12,6,12,Lst,-,-,Listed,- - -,0,1,England,907.0,21.73305954825462,2.2669404517453797,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yhormar Amut,22,67,Resolute,2806,0.7150000000000001,2036-12-31,3000.0,0.75,Argentina (Metropolitan Zone B),Argentine Metropolitan B Zone,2034-01-06,0.6,12,10,9,9,5,11,16,10,12,4,12,8,11,15,17,9,2,14,12,9,15,15,7,11,10,13,5,7,1,1,10,2,16,7,6,8,Wnt,-,-,Not set,- - -,0,0,Argentina,726.0,21.003422313483917,0.9965776865160849,4.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tòfol Montiel,34,70,Resolute,2803,0.002,2035-06-30,6500.0,,Portugal (Premier League),Portuguese Premier League,2033-05-24,1.8,3,13,7,13,11,13,16,8,13,9,11,16,11,15,11,8,6,13,9,5,13,12,12,11,11,14,6,12,2,4,15,3,14,13,15,13,,7.01,10 (1),Not set,- - -,11,0,Portugal,176.0,32.38193018480493,1.6180698151950719,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ben Rimmer,24,69,Fairly Professional,2799,0.7150000000000001,2036-06-30,4100.0,1.6,England (Sky Bet League One),Sky Bet League One,2032-08-21,1.9,18,11,12,10,9,12,12,10,12,7,16,8,13,14,15,13,6,11,16,9,11,15,7,11,6,11,2,5,3,10,9,8,13,10,3,11,Unh,6.65,4 (1),Not set,- - -,5,0,England,542.0,21.626283367556468,2.3737166324435317,4.0,433.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thorfinn Dalling,26,74,Fairly Professional,2776,1.1589999999999998,2035-05-31,7250.0,2.8,Scotland (cinch Championship),cinch Championship,2033-06-14,2.2,15,10,9,12,9,13,13,11,13,8,12,13,12,9,17,11,15,14,12,11,13,12,7,14,11,11,7,13,6,5,5,4,12,10,4,12,,7.35,22,Not set,- - -,22,0,Scotland,146.0,24.439425051334702,1.5605749486652978,4.0,405.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Adriel Mindlin,21,72,Perfectionist,2773,2.75,2038-06-30,10250.0,0.95,Belgium (Jupiler Pro League),Jupiler Pro League,2034-07-19,0.95,9,13,9,14,7,13,16,6,14,6,9,11,11,15,12,12,15,11,11,12,12,11,8,14,10,13,15,9,6,7,13,8,16,11,5,11,Loa,6.80,2 (1),Not set,- - -,3,0,Belgium,1272.0,20.534565366187543,0.4654346338124572,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mehmet Özdemir,22,71,Realist,2771,1.1,2036-06-30,3500.0,1.3,Türkiye (Super League),Turkish Super League,2033-07-30,1.1,10,10,6,10,4,11,13,9,12,1,7,9,10,15,15,16,12,13,14,10,13,13,5,11,9,12,9,9,1,3,4,1,14,11,9,12,,-,-,Not set,- - -,0,0,Türkiye,542.0,20.56536618754278,1.434633812457221,2.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Alessandro Troiani,22,70,Realist,2764,1.4109999999999998,2037-06-30,7500.0,1.6,Italy (Serie A),Italian Serie A,2033-06-30,1.7,9,10,10,7,7,11,18,7,12,6,10,11,11,11,15,11,6,14,15,11,11,14,8,11,14,12,5,6,3,2,12,1,14,12,6,14,,-,-,Not set,- - -,0,0,Italy,907.0,20.483230663928815,1.516769336071184,2.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Amar Fatah,30,71,Fairly Determined,2755,0.4125,2036-12-31,1200.0,,Norway (Second Division Group 2),Norwegian Second Division Group 2,2034-01-09,4.0,11,8,11,10,8,7,14,7,11,7,9,7,10,15,16,8,10,11,12,6,11,12,7,12,6,11,6,3,3,4,7,4,12,8,7,8,,7.04,10 (15),Not set,- - -,25,0,Norway,726.0,29.01163586584531,0.9883641341546886,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
David,25,69,Unambitious,2750,0.9,2037-06-30,5250.0,,France (Ligue 2 BKT),Ligue 2 BKT,2034-07-11,0.575,12,12,8,12,7,12,16,4,12,5,6,9,6,11,15,13,4,14,14,9,17,15,7,12,7,14,8,7,1,1,3,1,15,9,3,8,Wnt,6.66,8 (6),Listed,- - -,14,1,France,907.0,24.512662559890487,0.487337440109514,2.0,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rodrigo Andrade,26,69,Low Determination,2741,0.0,,,,Portugal,-,,0.675,12,11,8,13,7,10,15,12,14,6,8,12,11,3,12,15,7,14,10,8,16,13,3,13,9,12,3,7,2,4,4,6,14,5,3,9,FrA,-,-,Not set,- - -,0,0,Portugal,,,,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
José Vitor,21,70,Spirited,2705,5.1,2037-12-31,2400.0,2.4,Argentina (Second Division),Argentine Second Division,2034-07-22,3.2,7,12,7,9,3,12,14,15,13,1,8,9,10,15,17,15,6,14,14,11,13,14,5,15,7,8,6,7,1,5,6,3,12,9,6,11,,-,-,Not set,- - -,0,0,Argentina,1091.0,20.54277891854894,0.45722108145106094,4.0,439.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Patrik Wålemark,33,72,Balanced,2702,0.006,2035-06-30,8500.0,0.35,Spain (First Division),Spanish First Division,2033-01-02,3.4,11,13,10,13,12,12,13,8,12,11,11,13,10,14,12,9,13,12,11,5,12,11,12,11,13,13,6,13,7,8,12,6,13,12,9,12,Wnt,6.56,0 (14),Listed,- - -,14,1,Spain,176.0,30.99315537303217,2.00684462696783,3.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Detlev Waldschmidt,26,71,Fairly Determined,2684,0.875,2037-06-30,16500.0,0.17,Germany (Bundesliga),Bundesliga,2034-12-31,1.1,9,10,8,8,7,12,11,13,12,1,14,10,12,15,17,13,10,14,9,7,12,14,3,13,6,12,7,5,3,4,5,3,14,11,3,9,,6.46,0 (5),Not set,- - -,5,0,Germany,907.0,25.98631074606434,0.013689253935660506,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sayha Seha,29,69,Fairly Determined,2678,0.1025,2035-06-30,1300.0,,France (National 2 - B),French National 2 - B,2032-06-23,0.6,9,11,10,11,8,11,11,9,10,6,8,8,10,15,14,11,6,11,12,11,14,13,5,11,9,10,8,8,5,4,4,3,12,10,5,10,,6.81,1 (9),Not set,- - -,10,0,France,176.0,26.464750171115675,2.535249828884326,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brennan Clarvis,23,70,Light-Hearted,2628,1.8375000000000001,2036-06-30,4000.0,1.5,England (Sky Bet Championship),Sky Bet Championship,2032-06-23,1.1,9,11,9,10,5,12,14,6,10,6,13,8,12,15,15,10,5,12,13,12,13,14,6,13,13,10,7,7,5,6,7,6,15,8,8,9,Wnt,-,-,Not set,- - -,0,0,England,542.0,20.464750171115675,2.535249828884326,3.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Francisco Neto,28,66,Fairly Professional,2627,0.0,,,,Portugal (PT Championship),Portugal Championship,2032-01-03,2.1,9,6,8,10,7,9,11,8,8,4,10,9,6,9,15,12,4,13,11,6,10,14,4,11,7,11,4,6,3,3,3,3,10,10,11,9,Ama,7.08,5 (12),Not set,- - -,17,0,Portugal,,24.993839835728952,3.0061601642710474,4.0,385.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zack Hartridge,22,75,Fairly Professional,2612,5.6,2037-06-30,5750.0,2.0,England (Sky Bet Championship),Sky Bet Championship,2034-07-15,1.4,9,9,10,11,7,11,15,10,12,5,5,8,10,12,14,15,14,14,13,10,17,15,7,12,6,12,10,8,4,6,7,6,15,9,6,11,Loa,6.76,1 (21),Not set,- - -,22,0,England,907.0,21.523613963039015,0.47638603696098564,4.0,480.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
